"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18","X2020.09.19"
"2871","county","Franklin County","driving","","Iowa","United States",100,96.96,81.26,107.99,57.47,97.53,102.38,102.19,96.76,75.93,90.49,133.87,140.25,122.84,93.05,99.33,99.43,109.61,140.06,94.01,89.53,101.81,107.52,93.43,101.52,125.4,109.71,85.06,88.11,109.04,92.96,93.43,163.08,127.69,130.45,120.65,107.04,120.36,118.93,155.57,124.45,120.74,95.62,110.37,117.79,111.99,148.81,139.68,133.87,101.43,110.47,102.09,104.66,175.93,128.45,137.96,115.03,103.9,118.84,119.79,162.8,130.54,124.26,116.84,95.62,100.48,99.24,100,92.77,69.27,84.3,86.87,67.17,77.83,87.82,53.95,52.71,65.94,83.06,74.79,83.06,65.94,74.98,64.99,86.11,92.48,74.22,87.92,101.05,74.5,35.59,72.6,85.25,80.21,89.15,101.14,82.87,74.41,84.59,104,113.7,102.19,112.08,95.72,92.2,115.79,86.77,106.47,102.66,113.8,106.66,83.16,93.91,97.05,120.46,107.8,138.34,124.93,99.62,NA,NA,108.09,129.88,155.57,107.61,114.37,108.85,128.26,117.89,138.53,197.15,148.81,120.36,138.53,125.02,142.63,143.39,170.5,143.86,145.58,127.59,131.87,147.29,167.27,186.87,170.31,173.26,153,130.45,137.01,160.23,211.13,163.84,197.05,164.22,160.04,170.5,185.35,249,227.12,186.58,155.19,163.27,183.82,183.63,269.36,242.72,208.56,183.35,173.07,186.3,227.02,209.04,135.78,203.14,186.68,165.84,164.03,180.02,256.8,209.32,211.8,181.26,141.2,158.33,189.82,251.57,214.94,190.01,159.09,175.45,151.09,187.82,238.73,214.08,206.85,164.22,145.86,161.94,178.69,220.36,228.64,200.19,181.16,161.56,160.13,179.26,242.63,229.4,216.84,182.97,161.56,174.02,180.11,239.96,229.12,213.61,163.27,155.95,150.62,160.8,197.43,176.78,179.07,130.26,150.43,142.91,161.66,195.91,163.65,172.79,130.73,129.88,152.71,214.56,250.9,227.59,169.08,194.29,141.96,123.12,144.62,209.8,217.32,164.8,129.12,128.83,144.72,144.34,199.9,178.5
"2996","county","Grundy County","driving","","Iowa","United States",100,84.19,76.52,107.83,49.33,54.23,74.31,93.6,81.11,75.97,80.32,108.77,122.29,97.63,75.89,86.72,78.1,100.4,133.44,132.81,86.8,82.37,87.59,81.58,93.6,125.38,132.96,94.7,86.4,85.45,95.57,82.53,141.34,145.14,107.11,89.96,83.95,100.24,105.22,137.47,151.07,107.91,88.77,92.49,83.4,98.74,128.3,117.71,117.15,115.18,93.36,106.17,109.57,136.52,153.83,113.83,113.04,99.45,100.16,104.51,128.85,92.33,71.78,77.31,84.98,71.7,70.99,81.98,71.07,53.6,58.26,60.4,59.37,65.61,82.13,46.72,45.77,62.61,64.51,65.69,63.32,57.39,61.82,51.07,51.38,65.53,56.21,59.76,79.6,60.24,36.44,64.9,65.3,67.35,62.21,80.4,59.6,53.75,68.7,78.02,67.43,80.16,80,72.89,62.85,70.83,68.62,65.61,85.22,101.74,88.3,66.48,91.94,76.84,86.8,92.09,113.83,101.9,78.26,NA,NA,95.89,94.39,140.08,103.48,88.7,92.73,112.02,101.74,125.22,149.17,114.23,99.13,101.5,113.36,107.27,117.79,147.51,119.76,97.63,110.67,134.7,117.63,129.88,160,132.09,143.72,120.87,105.45,110.67,144.74,181.19,163.24,127.04,128.54,136.6,137.63,146.8,197.79,180.79,150.67,121.19,146.72,149.33,157.55,191.94,198.26,151.15,130.75,131.46,145.61,172.25,155.49,119.13,145.53,155.34,148.77,155.49,143.87,174.94,179.84,159.13,141.82,147.83,135.26,163.72,191.23,199.05,169.8,147.19,155.89,137.63,163.4,198.89,194.47,149.25,165.61,148.14,166.72,170.83,194.31,208.85,164.82,146.72,156.92,141.5,171.38,207.11,174.55,157.94,147.27,161.82,163.24,169.96,238.58,189.33,170.2,137.87,144.51,124.58,156.6,181.26,168.46,143.87,120.95,105.45,115.1,130.2,191.07,173.6,128.77,106.32,113.36,115.02,161.5,199.53,167.11,132.41,138.5,105.06,112.49,136.76,166.01,147.19,153.04,119.21,140.24,120.32,149.49,198.97,199.29
"3024","county","Hamilton County","driving","","Iowa","United States",100,100.97,95.06,125.57,59.91,63.68,98.01,111.92,109.93,79.37,93.99,161.49,146.2,141.87,114.72,102.5,96.43,126.13,170.76,138.97,108.41,105.76,106.37,100.2,112.43,147.83,132.5,118.59,98.17,106.98,112.43,101.38,176.97,145.8,144.37,112.89,113.3,106.88,130.16,170.66,166.43,151.96,101.32,109.58,96.94,119.05,177.18,155.32,150.28,118.54,129.09,135.71,135.15,203.31,173.2,155.17,127.87,125.37,123.38,124.35,168.16,128.22,123.18,100.92,96.59,99.08,98.42,101.63,98.42,72.13,79.62,77.64,72.59,81.3,85.89,70.96,58.63,73.76,76.72,79.16,76.72,73.76,78.3,67.35,66.12,85.02,74.38,76.82,84.87,70.96,39.12,75.14,79.67,75.6,76.67,94.45,86.04,77.59,77.13,84.11,79.72,86.75,100.61,103.31,83.49,91.34,87.01,101.58,104.08,126.74,101.48,95.52,100.1,87.88,109.17,115.59,128.17,131.94,105.5,NA,NA,98.37,122.82,169.74,123.59,122.06,124.25,121.45,125.88,146.46,184.51,154.15,121.6,160.32,126.29,118.64,130.57,181,151.35,144.01,123.99,132.45,134.69,145.39,192.66,167.7,170.25,144.22,122.72,131.89,185.99,219.87,184,179.83,150.23,152.62,152.93,183.04,213.19,213.81,171.47,153.59,165.66,166.02,193.38,243.61,219.36,202.6,166.63,160.88,175.24,241.21,228.43,158.13,223.33,172.34,160.32,167.19,190.52,245.13,209.98,199.44,171.98,153.13,162.91,177.99,251.45,229.29,212.74,163.63,173.76,164.75,190.17,248.7,249.06,206.62,196.18,185.18,201.99,199.49,266.23,256.55,218.39,181.2,175.8,171.63,204.18,275.29,231.23,220.84,288.95,189.56,196.08,221.96,295.98,266.48,219.46,167.24,161.69,157.92,185.07,226.18,211.77,207.95,141.87,139.89,144.01,162.51,218.95,196.64,172.85,136.53,143.2,136.37,187.32,280.08,211.51,186.5,207.95,139.43,130.92,151.71,219.31,190.07,178.15,146.82,140.96,144.57,159.91,227.76,201.17
"3047","county","Hardin County","driving","","Iowa","United States",100,101.53,96.15,121.45,51.71,49.38,78.47,96.8,90.25,68.36,78.55,122.55,131.93,110.18,97.82,96.44,90.11,97.16,131.56,122.84,89.45,101.75,98.62,102.33,97.31,121.96,139.42,115.85,100.51,106.84,86.55,80.07,128.95,135.27,111.05,88.36,93.38,106.04,109.45,138.62,122.25,108.51,93.96,106.69,93.31,104.44,137.38,126.18,127.42,112.22,101.75,101.16,112.36,139.2,128.73,98.98,101.16,100.51,93.45,99.78,126.98,106.18,77.16,91.78,77.6,74.91,78.47,89.82,68.07,51.27,72.07,69.02,66.98,67.05,69.09,53.38,59.78,95.71,80.8,80.73,70.47,65.6,63.78,48,62.33,79.2,71.71,73.75,79.56,59.71,40.58,62.69,75.49,72.87,79.93,81.09,68.22,57.38,87.13,72.36,80.95,85.02,87.93,81.82,75.2,86.91,75.64,86.47,96.87,103.13,83.27,72.95,86.76,91.35,95.49,94.76,115.2,104.8,83.78,NA,NA,96.65,108.22,127.49,100.15,97.67,108.87,116.65,117.09,134.98,151.49,109.09,100.36,106.18,99.71,117.89,137.82,139.85,151.71,101.24,124.58,130.11,122.98,133.24,143.27,131.42,134.98,134.33,131.05,118.62,137.31,183.56,158.69,131.27,142.25,148.07,160.29,137.24,204.87,201.31,155.49,126.04,138.69,145.16,163.64,182.55,203.85,159.27,131.85,135.56,145.09,182.4,158.11,144.29,141.89,159.35,132.15,147.27,141.16,178.76,177.31,168.87,159.71,154.47,140.65,161.6,207.71,175.85,168.22,133.45,142.84,133.16,156.36,200.15,177.16,147.93,156.36,166.62,153.53,178.11,182.55,204.58,168.95,165.02,146.55,140.07,158.18,200.36,170.25,170.47,179.93,168.8,165.89,187.78,221.82,184.22,171.35,145.96,161.53,149.75,158.62,185.45,196.73,170.18,141.96,155.78,142.62,159.71,196.58,164.15,134.18,138.91,141.67,136.87,185.67,218.69,190.76,148,141.09,138.11,124.73,138.11,177.89,160.95,169.09,148.07,134.98,135.42,151.71,174.47,175.2
"3059","county","Harrison County","driving","","Iowa","United States",100,92.8,96.48,113.87,64.54,82.98,90.63,102.02,111.09,71.66,80.73,128.94,144.38,116.87,102.85,103.45,102.7,110.12,124.06,137.03,93.18,104.57,104.5,103,110.57,164.77,144.68,114.09,102.17,115.67,93.55,117.92,158.7,143.85,129.69,119.34,110.19,109.07,125.56,171.89,162.14,146.63,112.37,103.37,119.72,130.21,168.22,164.09,126.16,106.9,129.84,112.44,132.98,188.08,179.99,134.26,121.81,125.04,132.68,131.41,155.77,129.91,108.4,106.67,96.33,99.85,84.71,98.43,109.07,71.66,83.28,85.68,82.46,84.11,101.5,79.99,90.85,90.4,83.36,82.16,78.34,72.41,86.66,80.73,86.81,89.36,84.56,74.21,80.28,86.51,34.71,66.87,79.76,85.83,81.86,95.5,108.17,86.96,83.21,94.98,92.73,98.88,109.07,105.85,111.32,89.51,90.55,94.38,95.58,128.26,126.24,121.81,90.33,102.17,107.87,128.64,138.53,132.16,108.17,NA,NA,119.34,136.81,154.2,136.13,131.48,130.28,138.16,125.04,163.72,172.26,194.45,138.01,156.45,128.86,126.76,147.6,190.4,146.03,152.17,137.56,149.33,153.67,148.65,191.23,198.05,168.74,143.7,136.21,160.04,178.86,223.69,204.27,205.1,161.24,168.97,157.35,180.28,234.03,226.01,208.7,179.76,166.87,185.46,205.4,242.43,266.64,229.16,213.79,206.97,207.2,247.15,239.81,190.03,269.79,242.05,198.5,186.96,208.55,253.6,278.79,240.18,187.11,182.08,190.55,216.57,280.58,257.5,242.05,177.29,186.28,212.44,214.69,281.78,274.96,238.76,191.75,201.35,220.46,221.36,295.73,296.55,257.42,212.67,192.35,215.52,236.13,297.53,303.9,260.12,213.79,198.05,203.22,224.06,274.81,285.08,237.93,177.74,152.62,181.93,179.01,254.65,242.88,211.32,170.91,168.52,158.25,180.36,240.25,245.43,199.78,154.5,207.05,158.55,176.54,266.27,278.19,228.26,246.93,161.69,142.95,172.04,219.72,246.85,214.69,165.89,164.77,164.77,180.13,217.24,233.13
"3094","county","Henry County","driving","","Iowa","United States",100,110.82,115.33,124.79,96.51,85.78,92.42,124.62,116.35,99.06,106.9,119.34,135.18,111.84,117.89,118.99,105.79,134.24,175.13,149.32,112.01,114.99,112.44,112.95,119.08,155.03,186.12,123.08,108.52,115.93,128.45,115.59,160.31,169.51,137.39,144.55,115.67,127.85,121.89,167.72,160.56,130.49,127.17,112.78,128.36,142.93,164.65,176.58,134.75,125.3,127.17,127.77,145.57,192.33,178.19,145.4,141.48,131.43,138.67,152.39,220.95,169.85,122.91,118.4,124.28,118.4,106.56,136.12,112.78,81.86,102.56,101.45,100.77,78.71,97.36,90.97,70.61,94.46,89.52,98.3,92.67,82.79,86.54,72.23,92.84,86.37,85.35,83.82,100.94,85.09,56.13,90.37,87.99,90.72,82.37,99.57,93.19,74.96,99.66,86.71,106.39,91.57,106.9,101.02,79.22,107.33,92.84,94.8,122.15,140.8,125.98,88.59,105.37,104.6,108.52,120.95,150.94,147.53,98.89,NA,NA,127.26,125.13,146.17,146.17,108.52,138.84,136.8,147.1,168.23,178.71,168.74,145.14,150.51,176.58,173,180.75,194.97,168.99,154.43,163.2,168.14,144.72,165.5,192.25,184.58,156.13,158.01,159.45,174.36,186.03,238.33,213.46,169.68,187.14,185.43,176.15,222.32,218.82,217.38,182.45,171.55,184.84,199.57,219.42,264.05,247.87,205.45,188.42,185.95,194.38,229.81,241.65,161.5,206.13,199.15,187.31,220.44,200.26,251.53,242.59,183.65,188.84,179.3,180.75,204.6,257.92,239.18,200.34,193.53,175.64,205.45,205.11,264.74,222.06,182.28,179.73,204.51,197.96,197.87,241.4,218.14,197.7,218.06,203.07,213.03,209.88,258.6,202.81,205.2,195.32,209.54,211.24,220.1,272.66,241.82,203.07,198.55,211.58,214.14,219.51,254.94,244.21,195.91,183.48,176.15,174.87,197.27,274.62,232.2,150.6,164.82,166.01,165.76,188.16,269.25,215.93,183.3,197.96,165.67,177,169.85,207.75,194.63,176.49,155.45,155.79,173.51,188.93,219.93,233.56
"3175","county","Iowa County","driving","","Iowa","United States",100,101.71,95.05,131.38,85.63,94.31,99.94,124.4,114.13,104.53,104.83,126.67,163,121.65,106.18,106.67,105.99,120.86,158.96,194.43,113.64,109.17,113.88,108.5,114.86,148.01,152.35,116.09,104.95,111.44,116.64,116.33,168.5,194.5,147.58,141.41,109.54,121.16,124.34,170.83,183.18,137.37,110.46,92.48,116.45,128.81,190.21,198.9,154.98,113.39,123.43,116.57,141.41,183.85,192.97,162.87,129.54,138.53,127.28,143.73,194.01,153.7,147.83,114.68,119.2,104.89,106.97,107.52,104.34,80.55,87.16,79.88,80.86,75.66,80.37,77.55,60.92,76.51,76.21,72.6,76.27,79.57,83.24,65.93,72.97,84.1,84.4,81.16,97.86,67.46,55.84,78.78,79.02,78.65,92.91,86.48,87.83,82.81,86.3,86.18,93.52,85.5,92.66,109.91,93.03,101.41,92.35,91.74,104.95,136.82,115.29,100.06,95.9,96.39,111.38,113.15,138.59,130.46,108.87,NA,NA,106.97,119.94,155.54,147.46,121.16,127.65,130.64,136.09,166.42,192.05,181.65,142.81,161.28,143.61,176.27,158.1,200.67,204.53,165.14,150.52,140.67,163.85,179.39,236.88,237.55,188.69,156.27,149.36,168.62,195.84,242.14,272.05,232.48,206.24,185.69,189.11,207.16,253.03,266.48,217.49,184.71,197.92,223.12,224.34,268.38,306.12,254.07,246.85,220.43,230.4,261.9,262.26,197.8,265.63,231.56,218.47,228.07,228.87,273.88,292.54,256.09,211.07,198.53,195.41,236.7,268.69,290.28,261.41,209.79,198.23,205.5,222.81,289.91,270.09,257.25,216.57,202.81,218.29,242.75,317.31,372.54,284.71,231.87,207.77,218.72,243.36,320.49,325.14,283.49,258.17,230.15,256.64,251.31,316.57,319.57,259.2,236.76,224.83,231.07,231.44,304.4,288.07,244.89,220.61,186.79,187.58,225.63,252.42,296.51,243.24,208.13,198.65,180.8,231.19,310.83,301.65,237.31,239.02,168.01,166.73,180.49,257.86,268.93,216.21,174.31,191.13,177.19,190.89,249.6,274.25
"3212","county","Jasper County","driving","","Iowa","United States",100,106.94,98.06,119.89,70.32,90.49,94.03,100.56,99.34,85.86,88.8,120.74,147.51,108.26,105.19,105.22,112.42,113.54,146.79,176.32,113.42,112.48,96.97,98.22,110.85,131.65,146.86,105.04,101.94,101.94,100.91,102.66,156.02,169.66,128.75,114.7,99,107.73,125.81,161.34,159.87,134.78,105.47,101.63,106.41,118.49,162.15,168.06,123.87,109.7,115.73,112.82,132.78,170.47,170.25,132.91,108.48,122.43,112.36,131.72,172.57,135.31,123.55,108.91,109.76,96.53,90.08,102.1,104.82,72.01,81.64,81.08,79.29,80.45,91.18,75.13,75.48,76.07,82.11,90.3,85.39,76.01,83.14,73.01,74.79,84.24,83.42,77.76,99.09,80.83,48.76,84.83,87.02,80.54,83.45,97.69,99.97,85.24,93.62,95.15,98.06,103.22,111.82,126.96,104.91,108.91,94.18,97.4,118.49,150.33,135.41,110.04,100.31,95.75,114.14,112.26,141.32,145.23,109.82,NA,NA,122.61,123.68,170.32,152.71,127.37,129.84,128.71,137.22,155.18,179.86,170,141.35,139.91,135.28,151.95,149.11,188.52,195.96,155.05,137.41,153.83,158.9,162.9,201.94,214.95,165.78,152.24,137.82,159.24,192.34,218.36,241.01,189.4,177.76,161.37,171.25,189.58,214.7,229.84,196.78,174.04,179.07,198.75,203.94,255.36,276.76,219.33,192.31,190.52,208.76,239.07,239.88,185.39,217.89,202.63,188.71,199.31,209.7,247.23,260.87,222.58,190.24,171.63,183.17,221.83,278.67,273.04,219.64,181.7,178.17,192.49,201.94,260.96,251.27,215.7,189.37,191.49,204.07,214.08,273.48,269.16,230.87,200.38,188.55,202.97,209.35,269,278.98,249.26,216.52,201.94,218.08,235.97,305.51,289.62,242.66,223.02,212.32,208.04,223.62,255.65,263.5,213.7,174.48,168.06,171.32,184.58,234.28,225.49,182.36,162.46,169.97,172.6,187.33,266.03,239.04,186.8,186.21,164.12,153.27,162.81,208.35,215.3,185.64,172.07,184.67,172.47,188.15,243.85,237.13
"3250","county","Johnson County","driving","","Iowa","United States",100,107,102.01,122.71,103.17,112.48,113.86,130.18,131.29,116.36,121.06,150.83,166.28,126.49,121.79,115.28,116.19,128.61,177.28,186.53,144.28,117.54,117.18,117.46,130.24,148.69,174.2,121.56,116.35,116.21,115.58,128.38,172.88,181.97,134.68,121.4,120.63,122.02,143.5,170.75,176.51,145.09,115.12,113.97,121.97,133.96,178.37,200.74,149.06,123.84,136.52,129.31,138.91,181.43,194.02,143.14,118.84,127.08,128.47,138.88,161.39,114.05,85.32,85.52,79.76,73.59,79.18,86.78,77.77,62.54,72.28,71.4,71.88,72.76,80.43,70.86,62.86,73.25,72.43,72.46,75.71,76.56,74.7,66.43,69.53,80.71,73.57,73.4,87.83,72.98,48.28,73.3,74.7,75.44,79.27,86.76,86.98,76.91,84.55,88.35,88.67,93.2,98.07,95.02,84.16,87.24,86.96,87.24,102.62,125.21,109.66,87.84,98.97,94.08,102.61,107.21,125.77,117.32,81.26,NA,NA,108.25,114.4,155.48,134.22,112.69,121.86,130.25,131.12,143.12,165.76,140.1,127.12,122.23,139.36,140.84,138.86,173.37,166.86,141.64,144.4,158.77,158.11,169.05,188.89,195.18,158.99,164.25,145.16,158.62,196.08,207.86,198.05,168.45,170.26,171.8,175.88,180.31,200.85,185.53,152.31,152.86,175.87,174.59,190.4,201.76,208.33,169.41,200.27,175.03,178.71,203.77,190.22,153.14,149.81,175.25,173.5,175.65,182.03,225.76,198.92,173.27,176.02,178.64,172.76,190.4,213.36,204.12,166.69,174.77,170.34,186.06,193.44,218.86,208.07,172.26,187.57,189.92,192.42,197.59,228.12,269.02,205.16,212.87,207.02,204.17,206.08,243.46,233.07,190.06,181.1,172.2,236.41,236.37,266.91,279.55,255.27,266.22,267.54,268.15,283.24,315.24,305.25,239.62,235.98,229.02,221.98,224.4,258.6,249.96,198.99,191.01,201.9,205.99,221.74,254.22,238.43,183.11,187.87,181.7,179.31,192.67,228.54,233.72,193.6,187.13,192.54,198.38,213.38,244.99,260.42
"3257","county","Johnson County","walking","","Iowa","United States",100,93.47,100.81,124.5,131.18,148.03,124.01,190.98,382.35,337.87,262.53,311.6,297.5,166.88,242.71,210.31,195.41,241.42,366.08,358.9,268.49,258.18,176.15,192.02,220.23,234,267.37,149.07,162.53,182.92,182.11,184.85,255.28,305.48,171.56,168.17,180.34,195.73,228.85,285.09,341.5,200.89,152.7,163.74,181.14,205,276.23,368.9,223.21,170.91,214.83,178.89,223.93,303.06,419.9,202.9,145.21,171.72,169.62,170.35,167.28,97.82,67.37,75.42,73.25,51.33,62.53,61.48,60.84,59.55,77.76,80.66,73.65,69.14,76.95,76.39,59.95,84.93,83.08,75.91,69.3,74.62,77.44,65.67,68.25,97.02,76.47,79.29,74.86,58.98,51.49,68.57,72.6,72.84,69.62,82.35,81.39,73.33,98.07,93.07,84.29,101.53,80.02,100.89,94.76,95.08,89.36,86.14,104.35,120.79,109.19,89.12,94.84,86.78,104.83,106.77,113.3,108.22,68.41,88.48,77.92,101.85,98.71,181.95,153.1,122.64,122.72,132.07,142.79,146.17,181.06,156.65,127.64,133.6,154.55,159.79,139.16,203.38,192.75,131.43,160.03,178.57,176.07,189.93,205.32,246.01,153.59,151.17,138.2,159.87,197.9,215.87,246.98,155.2,177.03,172.84,181.14,187.75,191.7,201.29,125.14,144.16,176.87,174.21,196.29,195.08,206.85,149.72,172.36,157.61,151.01,174.7,163.66,155.52,129.09,173.65,181.79,159.55,184.77,250.52,200.4,148.59,170.19,170.83,158.98,171.39,216.92,198.15,150.2,173.65,197.5,195.89,228.36,224.66,215.95,146.01,200.4,223.37,227.56,218.78,264.38,322,240.77,272.52,264.54,257.13,261.24,339.73,310.88,204.67,202.58,168.01,302.5,302.34,366.8,504.83,460.03,652.94,682.19,720.23,778.97,887.91,849.8,594.04,794.04,671.72,556.16,538.28,545.12,496.94,319.66,341.26,378.4,381.71,422.16,433.92,405.24,283.24,253.51,303.87,309.83,351.57,396.05,500.64,322.88,342.14,363.74,333.12,419.58,478.65,504.43
"3263","county","Jones County","driving","","Iowa","United States",100,98.39,72.39,103.21,79.86,76.57,83.79,98.8,106.02,90.61,94.3,110.19,173.19,120.3,94.86,97.99,87.72,88.68,129.78,195.51,109.87,96.79,99.2,99.68,107.7,127.93,143.1,90.61,101.44,120.95,90.85,87.32,122.63,142.3,108.83,92.78,95.35,104.57,106.42,138.92,189.33,131.46,97.11,97.51,93.1,116.61,134.19,191.57,123.35,103.85,110.51,100.56,105.06,137.8,148.15,106.18,99.36,118.3,101.04,99.68,117.9,115.17,95.43,83.47,83.87,80.34,78.41,84.43,79.45,59.55,64.13,74.88,69.58,72.15,75.84,65.65,62.44,73.84,78.25,78.97,83.79,76.73,89.49,76.89,75.36,89,78.49,78.89,101.69,92.22,68.86,79.78,81.62,79.37,86.28,86.68,95.51,83.63,85.79,111.72,99.04,101.28,101.52,116.53,104.57,101.28,88.28,99.92,100.72,138.44,137.96,106.26,98.48,92.46,94.14,115.25,149.76,139.41,91.97,NA,NA,112.12,115.97,147.83,156.58,101.04,113.72,115.49,132.66,145.1,193.9,151.93,148.8,143.42,146.39,148.39,127.77,174.8,201.77,163.88,128.01,155.54,139.65,148.96,184.11,235.87,190.21,170.47,127.13,127.05,182.66,213.96,262.44,203.93,194.46,160.03,184.27,189.25,211.64,219.02,194.94,148.88,154.74,178.09,218.22,252.81,262.2,219.5,199.84,182.99,166.13,220.3,244.14,230.5,204.9,195.1,185.79,184.67,171.99,232.1,260.43,239.65,182.1,168.46,164.77,179.29,239.65,257.78,202.33,165.65,173.43,200.64,204.41,245.67,279.94,204.9,181.54,186.04,174.96,197.51,238.12,279.86,219.5,184.19,183.39,187.16,188.84,233.31,267.58,204.98,136.76,157.06,177.37,175.68,238.36,232.1,223.68,174.88,182.34,191.97,197.51,264.69,246.31,198.07,177.37,169.74,165.09,169.74,208.11,239.17,192.38,169.26,136.36,145.99,174.16,252.97,264.53,187.56,184.35,157.06,147.19,167.17,184.99,186.04,174.16,149.6,175.68,152.17,188.12,241.17,227.29
