"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18","X2020.09.19"
"4078","county","Rio Arriba County","driving","","New Mexico","United States",100,92.41,105.37,87.46,126.65,119.41,114.04,124,94.48,86.89,102.22,108.67,104.58,100.79,87.32,85.96,88.97,98.07,123.14,114.68,104.15,87.25,65.76,92.69,106.23,129.01,121.99,114.04,92.19,71.99,98.64,121.35,167.55,148.21,137.89,130.52,98.5,102.94,112.46,140.26,143.27,122.35,111.25,101.22,95.42,135.24,144.13,140.4,134.1,110.39,104.37,108.38,113.61,149.64,183.38,166.48,151.36,139.76,133.24,132.23,157.16,164.83,130.09,126.58,113.47,85.96,87.54,90.9,85.82,76.15,61.32,56.88,52.01,56.45,72.85,59.24,55.66,60.03,56.52,45.56,59.96,60.03,60.6,54.15,53.44,60.46,51.5,56.16,66.62,60.53,48.07,53.15,58.81,59.74,67.48,71.42,77.08,70.13,68.84,60.24,71.49,72.85,94.63,98.71,84.46,62.32,75.79,85.17,81.95,102.87,108.81,100,82.81,72.71,87.54,92.19,97.49,121.99,98.71,NA,NA,116.91,124.21,133.88,144.63,129.01,102.29,106.38,118.91,124.57,188.47,228.94,213.11,172.85,134.96,120.2,134.46,173.42,199.21,190.26,137.61,130.59,136.17,144.48,192.91,191.48,215.47,151.07,163.25,162.68,195.13,223.57,237.46,243.05,194.7,201.07,204.08,201.65,263.25,268.98,266.12,211.03,198.64,207.16,242.41,273.21,355.37,289.26,244.2,221.49,252.08,270.49,347.56,296.78,331.09,247.21,203.44,208.6,215.9,274,266.26,285.6,211.6,194.13,204.51,212.61,244.63,299.64,273.64,191.48,179.15,199,205.09,258.24,291.62,252.72,191.26,183.38,194.05,224.5,265.19,298.35,280.3,225.14,216.12,216.4,212.11,303.44,294.63,311.17,197.06,189.26,199.93,267.55,264.47,259.74,251.5,174.07,174,174.14,198.5,237.32,278.08,234.67,169.34,163.75,151.5,188.11,242.05,235.6,224.57,166.76,163.9,171.28,223.42,319.84,297.35,336.32,299.21,180.59,144.27,173.78,231.3,226.5,224.86,183.6,158.45,195.92,205.23,251.07,269.99
"4102","county","Roosevelt County","driving","","New Mexico","United States",100,103.16,103.94,109.18,132.64,124.38,91.36,93.75,96.84,97.92,105.09,123.92,120.83,78.47,91.67,107.56,102.85,116.44,134.03,115.2,84.95,90.2,76,85.57,106.71,129.09,124.61,89.12,94.52,63.19,89.04,111.73,143.98,128.32,97.07,118.21,106.02,106.79,114.12,133.64,117.28,102.85,86.19,102.7,98.53,122.15,143.13,129.32,115.2,127.16,112.42,109.34,110.11,156.25,142.9,119.37,99.54,106.25,103.86,112.27,116.67,118.44,99.77,113.81,96.3,98.92,104.09,108.41,101.47,69.6,78.94,66.9,70.6,74.07,80.71,71.3,58.87,69.29,73.38,70.22,80.71,86.81,77.24,62.81,70.14,69.14,78.94,71.6,89.35,71.76,49.54,70.45,75.31,86.34,90.66,94.52,82.25,84.03,81.94,84.49,91.82,77.24,102.01,96.6,73.23,94.83,99.85,90.66,85.8,115.12,100.46,74.38,99.69,103.63,108.8,115.97,116.9,103.32,84.41,NA,NA,109.26,113.97,121.6,105.56,102.62,120.99,125.54,122.45,127.08,158.8,164.43,103.24,106.4,115.05,109.57,127.39,146.3,139.12,105.09,119.68,136.73,119.75,138.04,151.08,126.31,117.05,124.07,128.94,141.59,146.22,161.34,148.92,113.58,139.89,127.08,119.37,160.65,174.38,152.16,106.25,141.82,140.9,158.56,166.28,196.6,175.85,126.62,162.35,163.66,158.33,155.94,159.03,108.1,116.36,154.09,142.44,143.9,147.22,157.72,149.07,119.83,148.07,171.6,131.4,159.34,168.98,162.11,124.77,152.93,132.79,145.14,138.97,165.51,169.83,123.23,135.57,128.24,159.72,162.5,177.39,171.22,133.26,144.37,147.22,147.22,135.88,159.8,145.99,128.47,143.9,143.21,134.8,164.2,203.47,172.99,144.98,157.95,145.76,145.99,170.22,190.2,162.19,127.93,142.9,146.53,132.56,135.96,166.13,160.96,110.03,149.69,138.19,135.65,161.27,188.73,165.35,128.09,136.65,149.31,124.15,164.12,160.73,143.21,132.56,146.76,126.39,141.98,150.93,180.63,158.02
"4148","county","San Juan County","driving","","New Mexico","United States",100,103.04,110.42,108.75,118.38,115.38,91.62,111.52,100.21,108.35,113.1,120.61,132.88,98.2,94.17,103.43,107.51,108.97,127.53,130.55,89.1,102.37,105.1,107.84,116.08,117.72,126.82,92.19,108.43,98.6,112.91,128.96,150.16,136.1,111.09,128.53,120.11,118.58,132.55,144.1,150.8,101.86,129.76,121.01,128.21,131.18,150.4,154.57,114.74,123.89,129.57,122.28,133.23,163.61,174.13,136.21,146.08,134.35,127.03,131.14,149.9,155.47,124.93,125.39,125.18,112.38,108.1,112.15,94.53,73.86,84.3,78.79,76.76,72.14,83.2,71.69,64.31,71.98,70.27,75.18,78.24,79.68,71.92,56.1,66.8,73.86,79.44,84.19,82.71,67.39,52.53,78.71,76.89,87.09,88.03,94.01,77.89,67.88,87.47,88.21,92.17,100.33,106.69,85.75,72.01,98.96,101.48,103.62,108.67,129.17,100.84,87.31,110.77,108.37,112.07,115.01,135.62,112.8,78.67,NA,NA,128.59,125.36,146.67,120.45,109.4,148.34,137.38,149.11,153.47,180.33,144.18,124.43,132.16,148.09,161.36,162.23,177.35,150.08,122.62,156.55,158.14,154.11,162.35,193.99,177.86,145.3,169.22,153.49,165.88,175.44,200.97,190.82,163.17,185.99,183.61,193.85,184.59,206.26,186.28,151.79,182.56,191.15,201.43,185.89,219.65,214.3,178.69,204.16,198.9,209.28,223.53,228.8,161.38,176.03,208.83,192.89,196.11,185.32,221.2,205.02,168.22,194.63,180.38,191.54,188.17,211.76,188.35,156.17,185.77,179.44,196.37,193.96,211.38,193.9,163.21,191.12,195.2,192.72,201.71,229.76,212.72,174.93,200.43,189.8,192.6,198.77,232.18,204.14,160.85,186.56,176.82,190.76,187.54,222.92,205.77,161.19,186.55,178.15,175.6,190.45,204.4,196.81,149.67,170.4,162.51,168.38,173.11,208.18,188.62,151.26,168.07,166.83,180.25,185.91,239.77,221.04,181.7,189.94,163.48,161.44,175.47,199.36,194.18,140.68,176.47,161.94,168.44,169.45,214.38,208.46
"4157","county","San Miguel County","driving","","New Mexico","United States",100,94.61,106.98,106.39,153.28,146.37,116.71,120.4,83.88,93.73,104.81,129.89,124.97,118.23,108.79,100,91.56,115.53,145.19,126.08,103.69,103.93,77.26,94.37,108.73,122.39,123.04,113.54,97.66,91.91,109.91,145.31,179.78,157.56,170.52,162.37,107.56,102.29,109.38,157.21,128.9,113.95,123.74,96.42,106.15,125.85,154.34,138.51,147.19,118.64,117.12,112.25,118.05,171.45,216.88,194.9,149.06,141.03,139.33,152.87,199,219.4,173.04,146.54,146.72,145.78,114.6,129.19,140.97,114.19,84.76,77.08,72.63,71.28,66.88,84.29,64.54,57.8,67.23,70.46,70.75,78.31,68.35,63.6,56.74,57.74,64.24,62.08,62.31,70.34,54.92,53.99,64.19,58.5,61.66,72.45,78.31,82.65,65.36,61.96,67.35,65.36,92.09,96.42,85.05,73.33,76.96,73.39,90.56,110.61,118.82,110.67,86.87,92.2,81.83,109.5,128.14,119.17,99.71,NA,NA,102.05,114.54,136.52,147.77,139.98,115.01,119.17,129.66,144.84,215.71,195.66,177.73,192.03,145.49,130.07,164.19,169.4,183.59,157.03,135.93,143.38,138.16,163.13,187.81,187.63,183.59,154.16,141.91,157.44,168.64,195.08,209.14,190.27,157.21,146.31,156.8,177.84,214.77,227.02,204.92,166.59,164.95,185.46,196.78,243.43,261.78,231.01,182.65,163.6,181.89,250.7,246.37,179.72,234.35,209.03,165.89,171.57,190.27,217.41,241.85,213.25,156.39,160.55,162.19,164.89,202.75,209.67,192.85,161.9,139.8,151.52,172.57,209.38,197.13,199.24,158.03,145.43,161.2,175.73,216.41,243.55,223.04,172.16,177.02,174.38,196.83,209.09,229.13,232.88,176.91,173.92,177.26,206.39,237.98,249.36,268.41,186.4,171.4,170.28,193.38,223.74,215.83,207.97,149.47,134.58,136.52,161.49,194.43,201.17,189.1,150.12,138.8,149.82,191.79,293.55,279.48,246.89,285.29,150.18,136.87,155.86,185.99,172.74,192.15,143.55,156.98,135.29,161.66,197.07,214.83
"4160","county","Sandoval County","driving","","New Mexico","United States",100,105.89,106.17,92.21,121.96,128.07,88.2,104.42,97.1,102.12,104.77,122.59,122.69,86.53,94.06,98.77,99.1,103.38,130.06,125.65,91.15,102.71,94,101,118.18,129.4,142.4,96.74,97.64,81.13,109.34,125.3,151.22,160.01,112.99,114.64,112.49,114.83,121.88,153.01,159.03,100.01,114.26,110.62,113.76,115.86,135.77,166.41,104.23,110.54,112.41,117.61,122.93,147.85,161.84,103.28,117.79,132.95,138.01,118.01,124.95,120.94,90.55,103.72,90.22,90.26,83.54,86.25,77.91,61.11,73.08,64.12,65.7,60.37,66.28,63.14,53.53,63.73,65.04,65.38,69.04,75.06,69.16,54.31,61.81,64.07,68.73,68.18,77.65,71.85,44.99,56.89,63.93,74.01,76.06,83.9,79.68,62.55,75.72,75.66,76.32,83.68,93.55,87.89,69.74,81.13,81.82,83.21,86.83,108.29,102.41,79.85,87.6,92.59,94.39,95.34,111.98,106.02,77.26,NA,NA,100.72,108.05,127.83,126.15,105.51,108.8,109.98,119.62,122.62,140.27,129.57,109.86,109.83,118.81,124.2,123.94,138.76,137.63,109.8,122.53,126.1,128.15,135.14,154.79,138.7,122.88,132.63,124.24,132.92,136.23,157.17,160.61,123.62,132.05,136.28,141.84,142.54,168.51,157.07,119.88,137.62,135.72,155.57,147.09,171.6,170.11,141.77,146.3,148.58,152.51,166.76,173.57,130.37,126.07,145.61,143.23,142.16,146.14,178.49,169.54,127.1,133.89,142.06,139.54,144.6,180.76,167.61,139.03,141.64,137.82,138.37,149.69,174.76,163.12,133.26,138.54,141.15,152.27,156.72,179.45,168.46,130.75,149.68,142.48,144.49,153.95,174.67,173.12,135.27,140.55,140.46,142.32,145.19,167.28,169.24,141.43,137.02,132.94,139.63,141.31,169.06,159.72,127.37,132.21,131.96,133.54,141.17,170.95,161.96,122.54,128.7,126.96,133.33,147.68,178.68,167.41,141.01,138.8,130.8,132.06,136.8,169.33,168.68,128,135.02,139.25,141.63,144.79,177.5,168.34
"4175","county","Santa Fe County","driving","","New Mexico","United States",100,103.91,108.83,89.37,113.81,137.86,112.83,115.61,102.85,111.77,117.85,131.23,132.37,98.72,102.77,106.73,105.45,117.65,131.95,127.51,90.88,107.76,89.69,107.14,123.24,140.72,139.75,105.68,108.29,77.11,110.34,131.89,172.97,177.06,144.25,137.98,120.52,113.91,129.02,143.43,151.47,109.43,116.54,112.43,119.3,129.67,147.71,150.13,121.9,118.7,119.36,124.93,129.95,163.68,172.07,145.59,156.87,154.68,151.95,142.4,144.72,142.42,115.11,117.77,101.59,85.7,76.02,78.38,65.28,51.35,59.04,52.72,51.28,47.59,55.96,49.04,39.23,47.33,54.64,51.22,52.14,56.06,49.47,40.31,50.1,53.47,51.78,53.68,56.21,50.32,34.05,39.66,49.88,55.53,55.81,63.48,56.75,45.38,57.88,59.76,59.48,62.76,69.58,64.06,50.73,63.85,67.48,66.32,69.53,82.98,74.9,64.08,71.1,72.17,74.35,73.14,86.34,78.95,62.58,NA,NA,85.52,89.46,101.87,98.13,81.79,94.91,97.92,102.14,105.94,126.38,118.64,105.09,94.58,109.57,108.33,113.55,128.32,114.5,95.27,116.1,118.82,118.19,122.08,137.37,126.96,120.04,129.72,124.95,132.56,140.37,151.56,143.92,127.55,135.48,139.14,143.03,146.18,166.83,161.33,128.33,144.06,146.91,151.78,165.84,177.84,176.81,150.2,155.79,157.26,168.06,177.73,178.16,135.9,131.02,152.37,145.4,141.71,149.09,169.49,153.47,127.68,135.3,140.8,136.52,141.93,157.64,148.06,124.48,137.26,139.56,138.57,144.98,155.74,154.84,121.25,140.33,142.61,143.42,150.59,165.84,165.25,133.5,154,151.13,147.46,150.6,170.06,165.04,137.2,141.93,140.2,154.26,158.37,175.62,167.27,151.9,140.74,142.07,146.2,148.62,163.36,152.36,127.32,138.86,135.33,137.85,140.76,164.05,155.49,122.84,133.84,135.34,141.84,156.33,196.08,190.08,177.17,149.09,136.31,122.63,139.57,167.82,167.63,128.74,147,146.08,149.64,148.42,183.12,174.04
"4176","county","Santa Fe County","walking","","New Mexico","United States",100,104.33,120.05,83.07,139.8,191.97,148.76,113.46,111.73,124.78,132.12,169.04,171.98,118.08,119.93,131.25,141.83,132.87,166.09,168.63,96.94,119.87,101.91,109.88,140.38,176.66,186.6,113,109.82,87.75,126.63,168.17,228.89,313.46,224.84,161.29,127.27,125.77,138.71,185.21,188.68,129.64,123.74,110.17,119.58,147.2,184.75,213.4,130.96,129.29,126.17,132,154.3,199.83,242.46,186.25,208.15,202.77,183.65,183.3,172.73,191.57,140.73,141.42,100.58,74.64,55.63,50.26,53.15,35.99,45.87,40.5,40.03,32.18,37.32,33.97,29.06,31.48,40.21,42.17,39.23,35.88,37.03,33.28,40.38,39.05,41.77,45,42.23,30.56,24.49,27.61,33.28,37.61,34.32,43.56,38.01,28.71,42.06,39.86,39.63,44.02,45.81,40.32,29.92,53.61,46.79,48.24,52.05,58.23,44.71,46.68,46.85,49.22,58.75,57.08,61.99,54.88,41.71,51.24,51.99,79.32,82.44,92.66,82.26,54.59,75.33,76.95,77.76,84.92,106.93,94.28,88.27,63.95,102.66,88.79,99.6,131.43,91.05,76.2,100,109.3,108.38,115.66,123.34,127.5,104.62,114.62,107.91,123.74,142.4,158.93,146.5,119.35,141.48,139.28,128.42,155.81,178.68,174.64,125.82,147.78,154.25,153.38,172.1,175.56,219.06,161.35,175.62,164.41,185.62,196.53,221.61,168.57,123.92,141.42,145.52,152.92,141.83,158.12,132.35,107.16,131.2,127.04,130.33,130.21,157.37,137.38,105.2,138.36,131.6,130.56,130.73,151.36,147.31,106.93,141.42,139.46,119.41,152.8,171.52,166.61,120.51,136.68,150.2,145.29,143.21,169.9,157.37,124.32,136.68,131.77,137.09,164.82,180.13,177.99,123.34,143.67,134.14,146.97,133.04,170.48,160.66,117.04,128.31,138.07,124.44,145.52,168.92,175.56,111.84,140.27,142,141.13,152.28,216.98,249.74,219.7,138.47,123.69,108.26,129.17,172.96,202.2,121.95,152.69,139.57,154.82,185.96,202.66,208.32
"4246","county","Socorro County","driving","","New Mexico","United States",100,89.69,79.7,96.78,140.91,167.27,128.8,111.66,80.35,89.24,87.24,121.01,110.44,115.4,92.4,87.89,95.23,96.78,126.03,122.81,96.07,95.62,76.87,78.16,102.51,111.34,117.27,130.03,91.37,114.5,89.11,111.47,167.78,139.82,140.72,119.59,84.86,84.86,103.87,154.96,128.29,114.88,108.44,86.98,103.16,106.31,143.49,145.55,121.84,100,90.46,99.36,94.91,155.15,164.24,152.96,124.48,122.62,112.18,119.59,148.13,148,129.9,105.8,98,104.51,99.29,110.76,83.25,78.74,66.24,58.31,53.67,57.09,55.22,49.68,49.16,49.87,55.48,38.08,74.61,55.73,57.93,47.16,44.52,43.36,39.76,53.87,53.61,46.97,44.59,47.68,40.08,47.49,46.65,57.86,68.49,62.89,56.25,51.48,54.7,49.81,81.7,69.91,60.5,53.74,54.64,54.77,66.95,82.86,84.47,65.98,69.2,72.62,59.92,72.36,81.77,89.82,68.36,NA,NA,70.17,78.03,108.51,107.35,112.44,74.94,81.89,81.44,106.19,154.9,129.96,108.63,125.26,95.68,82.73,100,117.98,112.31,122.04,95.49,82.86,100.64,99.61,147.68,148.78,123.65,102.58,83.83,101.03,107.15,144.01,150.19,147.42,125.64,104.7,113.47,124.55,171.33,148.2,148.52,115.91,107.54,121.78,130.41,155.61,167.85,138.53,120.62,113.47,117.07,155.15,195.36,126.1,158.89,132.02,107.67,111.47,115.4,162.56,135.37,129.32,106.19,112.31,103.87,113.08,142.33,138.53,144.07,97.23,94.91,101.55,124.23,148.07,153.48,147.87,113.34,106.51,100.58,124.81,154.38,170.36,163.08,119.85,113.21,111.02,123.39,154.32,174.03,161.66,120.04,96.13,113.47,132.86,192.98,172.55,168.36,111.66,118.43,110.31,130.73,157.54,156.19,149.42,96.59,88.08,100.9,112.63,143.88,143.88,146.91,94.91,101.8,98.52,151.1,230.73,193.94,196.84,208.25,115.91,100.39,127.58,170.17,162.82,155.35,128.16,102.58,105.41,123.07,164.05,153.22
"4375","county","Taos County","driving","","New Mexico","United States",100,101.93,105.42,108,155.52,181.8,171.23,150.78,91.68,96.5,110.04,133.55,151.23,137.04,94.86,93.81,98.83,118.88,132.78,146.89,122.98,103.42,81.48,110.04,113.86,139.73,168.7,152.87,108.48,90.6,109.24,146.2,224.91,262.31,240.14,200.96,141.42,131.06,157.17,190.28,216.03,196.67,132.78,116.23,124.11,138.85,170.79,188.35,168.54,112.9,110.2,114.46,123.38,166.65,227.64,240.38,221.7,234.15,211.29,204.34,208.24,239.69,244.4,196.87,159.86,101.17,68.7,70.87,64.44,49.62,49.1,39.65,37,35.8,38.01,35.76,31.74,32.7,37.12,37.08,36.68,38.21,37.81,34.79,39.37,35.68,35.32,40.58,44.27,43.15,29.33,33.15,38.33,48.33,39.37,48.09,56.97,47.97,47.21,48.29,46.56,48.69,51.31,58.58,53.84,47.81,54.28,61.07,62.07,65.33,78.59,65.69,68.42,63.08,72,60.51,81.8,83.45,76.62,NA,NA,71.43,80.35,91.52,106.11,102.81,98.19,89.03,100.8,109.68,143.23,191.04,191.72,156.77,116.51,124.23,125.23,131.62,142.75,127.48,115.63,117.2,123.38,125.43,161.31,184.89,187.95,150.54,161.31,160.63,167.26,202.33,230.37,225.19,188.87,177.42,175.73,195.22,231.62,252.99,233.79,191.48,201.65,197.83,209.44,245.84,285.54,271.88,226.68,237.12,230.49,282,318.24,283.97,279.71,227.52,188.95,204.74,223.3,245.36,251.23,241.74,193.45,179.99,185.74,197.31,228.81,250.58,224.75,189.15,185.98,186.26,202.49,221.7,249.62,242.02,199.84,190.96,207.71,216.35,248.25,262.15,245.24,212.54,202.13,195.3,220.73,243.43,262.27,238.37,201.93,178.79,193.61,196.99,244.68,265.97,241.86,182.8,170.23,178.99,178.22,222.74,246.56,219.53,164.2,159.62,164.56,176.3,207.51,231.3,217.72,169.59,145.52,161.47,195.14,284.33,358.38,364.16,270.15,161.03,148.41,156.73,195.66,226.24,219.16,194.38,166.93,186.54,192.81,231.38,257.17
"4416","county","Torrance County","driving","","New Mexico","United States",100,105.21,111.5,134.81,148.23,126.3,117.16,110.42,96.21,108.55,114.95,117.21,119.52,117.01,95.33,94.89,112.83,106.93,141.05,133.09,116.67,97.39,96.61,101.38,104.08,126.06,129.15,123.01,100.29,131.51,114.8,125.12,147.15,129.55,137.17,132.01,109.39,111.41,126.55,151.47,136.18,119.91,108.95,115.63,124.98,127.43,154.18,179.2,143.22,121.19,123.65,133.28,130.04,174.68,230.97,183.24,145.23,151.92,162.54,174.39,256.19,256.44,192.97,170.94,183.97,174.78,166.13,178.56,181.27,133.73,112.59,108.01,107.96,93.26,98.53,115.59,101.23,71.83,86.68,83.38,89.68,97.54,100.15,86.43,74.43,73.6,83.09,88.79,88.74,87.71,71.39,71.88,81.17,86.73,95.72,100.74,109.14,89.58,80.78,90.22,91.49,100.34,111.06,134.17,98.57,99.16,100.64,106.69,117.26,125.32,135.1,116.27,104.92,108.65,119.12,113.08,127.97,144.74,128.56,NA,NA,130.43,117.8,144.59,154.33,158.55,122.42,132.74,156.54,158.36,186.23,207.57,172.76,150.69,148.67,160.13,160.57,171.63,206.44,181.12,155.8,147.54,157.77,159.59,197.59,208.75,186.14,153.98,160.96,166.81,176.11,192.23,222.66,207.33,164.8,173.16,179.45,204.03,230.24,229.79,198.28,189.43,181.17,205.56,225.61,250.29,275.96,237.36,244.3,209.39,243.51,259.39,291.59,206.83,213.52,200.64,193.07,195.53,221.78,229.35,282.55,218.39,172.66,190.46,186.63,198.23,226.94,247.1,218.14,182.45,169.81,190.22,190.22,233.78,264.75,227.04,175.37,180.53,211.16,207.77,251.03,280.68,242.18,201.18,180.58,186.09,219.03,240.17,246.02,252.61,196.12,192.13,185.89,206.64,247.64,246.61,217.7,191.49,195.08,186.63,182.89,210.62,217.45,178.96,155.41,154.77,153.98,173.55,207.82,205.95,188.54,162.29,158.01,171.98,188.1,257.47,227.68,208.46,208.75,155.95,166.42,194.84,206.34,236.14,173.25,143.12,179.55,173.25,194.59,196.31,228.22
"4467","county","Valencia County","driving","","New Mexico","United States",100,94.66,99.04,89.94,113.74,116.38,86.93,102.91,93.28,99.79,104.08,120.25,125.53,77,98.03,104.43,97.76,104.03,119.32,115.93,89.46,94.32,93.38,95.25,102.61,112.01,133.11,88.45,104.88,96.99,105.39,117.69,138.87,124.33,97.01,110.35,102.05,97.76,104,129.54,126.12,89.51,109.74,112.06,106.91,113.5,132.02,137.06,94.16,110.83,109.87,105.52,113.02,130.9,135.49,93.12,109.79,122.23,103.39,106.46,111.31,118.94,87.38,90.58,91.38,87.86,88.79,95.89,80.6,68.41,74.71,70.6,67.18,67.64,72.28,73.67,59.58,73.93,77.8,70.86,83.3,82.39,74.47,62.54,73.53,74.63,76.81,75.37,86.69,73.11,53.79,65.07,72.49,83.59,79.43,96.21,90.66,65.55,82.28,89.19,87.09,88.21,104.67,99.44,71.48,89.03,92.34,90.72,95.49,112.27,99.31,86.98,102.96,104.43,99.47,103.66,122.65,115.26,82.6,NA,NA,111.61,122.12,132.95,130.68,103.04,115.72,121.24,129.03,133.14,162.99,136.37,112.3,105.79,127.83,128.98,126.71,141.73,142.1,111.95,128.98,136.05,134.71,133.88,153.95,142.37,111.87,137.7,137.94,144.4,140.98,162.22,146.34,120.92,137.22,134.66,136.61,151.68,162.25,149.63,116.12,147.57,153.39,160.43,147.81,171.48,169.88,123.35,137.51,150.64,153.18,159.04,162.73,130.47,123,135.59,135.25,139.57,160.94,174.23,158.08,124.01,134.82,141.09,142.16,159.07,171.99,163.87,126.73,137.7,136.61,144.4,151.36,164.33,160.49,123.99,146.16,148.72,141.28,158.88,169.64,161.71,130.36,149.84,150.24,147.47,160.73,165.47,162.62,123.91,144.82,132.26,128.12,147.95,167.9,171.34,132.31,126.73,133.22,135.49,146.72,168.73,162.19,123.69,133.08,142.42,135.38,148.16,171.32,178.71,128.44,135.33,137.19,133.43,159.2,182.58,167.82,129.59,131.56,139.33,136.37,140.23,164.59,226.52,121.08,137.83,138.37,144.96,146.69,165.98,170.36
