geo_type,region,transportation_type,alternative_name,sub-region,country,date,rel_mobility
county,Williamsburg County,driving,NA,South Carolina,United States,2020-03-07,140.52
county,Williamsburg County,driving,NA,South Carolina,United States,2020-03-08,92.39
county,Williamsburg County,driving,NA,South Carolina,United States,2020-03-09,120.73
county,Williamsburg County,driving,NA,South Carolina,United States,2020-03-10,120.51
county,Williamsburg County,driving,NA,South Carolina,United States,2020-03-11,123.93
county,Williamsburg County,driving,NA,South Carolina,United States,2020-03-12,124.81
county,Williamsburg County,driving,NA,South Carolina,United States,2020-03-13,140.79
county,Williamsburg County,driving,NA,South Carolina,United States,2020-03-14,143.27
county,Williamsburg County,driving,NA,South Carolina,United States,2020-03-15,91.84
county,Williamsburg County,driving,NA,South Carolina,United States,2020-03-16,104.41
county,Williamsburg County,driving,NA,South Carolina,United States,2020-03-17,99.01
county,Williamsburg County,driving,NA,South Carolina,United States,2020-03-18,107.22
county,Williamsburg County,driving,NA,South Carolina,United States,2020-03-19,115.38
county,Williamsburg County,driving,NA,South Carolina,United States,2020-03-20,122.49
county,Williamsburg County,driving,NA,South Carolina,United States,2020-03-21,97.85
county,Williamsburg County,driving,NA,South Carolina,United States,2020-03-22,81.59
county,Williamsburg County,driving,NA,South Carolina,United States,2020-03-23,104.02
county,Williamsburg County,driving,NA,South Carolina,United States,2020-03-24,89.25
county,Williamsburg County,driving,NA,South Carolina,United States,2020-03-25,107.06
county,Williamsburg County,driving,NA,South Carolina,United States,2020-03-26,102.32
county,Williamsburg County,driving,NA,South Carolina,United States,2020-03-27,120.12
county,Williamsburg County,driving,NA,South Carolina,United States,2020-03-28,97.35
county,Williamsburg County,driving,NA,South Carolina,United States,2020-03-29,73.87
county,Williamsburg County,driving,NA,South Carolina,United States,2020-03-30,88.53
county,Williamsburg County,driving,NA,South Carolina,United States,2020-03-31,85.61
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-01,92.34
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-02,95.42
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-03,107.39
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-04,92.12
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-05,74.86
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-06,96.14
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-07,89.2
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-08,101.32
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-09,100.06
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-10,104.52
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-11,101.65
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-12,61.69
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-13,84.12
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-14,98.9
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-15,99.5
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-16,112.35
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-17,123.65
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-18,109.37
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-19,69.85
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-20,101.38
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-21,110.53
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-22,115.05
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-23,104.02
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-24,125.91
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-25,103.42
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-26,95.31
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-27,110.97
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-28,118.91
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-29,124.31
county,Williamsburg County,driving,NA,South Carolina,United States,2020-04-30,119.79
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-01,138.09
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-02,130.98
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-03,99.67
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-04,135.5
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-05,127.4
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-06,133.08
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-07,148.07
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-08,156.39
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-09,162.57
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-10,102.21
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-11,NA
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-12,NA
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-13,149.06
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-14,147.3
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-15,159.92
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-16,157.99
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-17,120.89
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-18,154.91
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-19,141.01
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-20,150.06
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-21,154.08
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-22,186
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-23,159.54
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-24,111.41
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-25,133.19
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-26,174.37
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-27,138.2
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-28,169.79
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-29,182.91
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-30,185.83
county,Williamsburg County,driving,NA,South Carolina,United States,2020-05-31,126.24
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-01,159.37
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-02,156.73
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-03,154.41
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-04,173.65
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-05,194.71
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-06,192.01
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-07,144.54
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-08,156.84
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-09,155.07
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-10,176.74
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-11,170.45
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-12,192.01
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-13,195.26
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-14,138.81
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-15,138.59
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-16,148.51
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-17,150.66
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-18,172.66
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-19,190.85
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-20,204.3
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-21,128.83
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-22,162.51
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-23,169.63
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-24,167.03
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-25,174.04
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-26,204.24
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-27,217.53
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-28,139.25
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-29,164.61
county,Williamsburg County,driving,NA,South Carolina,United States,2020-06-30,164.66
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-01,172.6
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-02,186.71
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-03,192.83
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-04,196.8
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-05,166.92
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-06,158.05
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-07,159.54
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-08,170.89
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-09,177.78
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-10,186.38
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-11,205.4
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-12,134.34
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-13,168.85
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-14,178.34
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-15,186.82
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-16,171.33
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-17,187.05
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-18,192.83
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-19,143.5
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-20,159.43
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-21,164.94
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-22,160.25
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-23,179.33
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-24,213.45
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-25,202.09
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-26,141.68
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-27,154.3
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-28,170.12
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-29,165.1
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-30,195.37
county,Williamsburg County,driving,NA,South Carolina,United States,2020-07-31,193.94
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-01,184.07
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-02,128.78
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-03,126.74
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-04,149.83
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-05,161.74
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-06,161.58
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-07,206.01
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-08,179.93
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-09,142.06
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-10,167.48
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-11,178.39
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-12,163.62
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-13,164.22
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-14,183.13
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-15,167.81
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-16,122.33
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-17,149.89
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-18,148.79
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-19,147.46
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-20,158.82
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-21,181.97
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-22,172.93
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-23,119.46
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-24,160.64
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-25,142.06
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-26,167.36
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-27,168.3
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-28,173.87
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-29,160.8
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-30,135.83
county,Williamsburg County,driving,NA,South Carolina,United States,2020-08-31,152.15
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-01,151.49
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-02,175.52
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-03,179.77
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-04,195.53
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-05,180.71
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-06,153.91
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-07,153.8
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-08,154.36
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-09,142.5
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-10,165.27
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-11,184.34
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-12,166.92
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-13,131.15
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-14,150.77
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-15,156.01
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-16,146.03
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-17,144.05
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-18,178.56
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-19,173.1
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-20,124.86
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-21,135.89
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-22,142.94
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-23,155.24
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-24,173.04
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-25,166.87
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-26,165.77
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-27,129.77
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-28,131.26
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-29,146.47
county,Williamsburg County,driving,NA,South Carolina,United States,2020-09-30,147.57
county,Williamsburg County,driving,NA,South Carolina,United States,2020-10-01,168.91
county,Williamsburg County,driving,NA,South Carolina,United States,2020-10-02,168.74
county,Williamsburg County,driving,NA,South Carolina,United States,2020-10-03,170.45
county,Williamsburg County,driving,NA,South Carolina,United States,2020-10-04,117.09
county,Williamsburg County,driving,NA,South Carolina,United States,2020-10-05,146.8
county,Williamsburg County,driving,NA,South Carolina,United States,2020-10-06,148.4
county,Williamsburg County,driving,NA,South Carolina,United States,2020-10-07,149.34
county,Williamsburg County,driving,NA,South Carolina,United States,2020-10-08,159.21
county,Williamsburg County,driving,NA,South Carolina,United States,2020-10-09,189.25
county,Williamsburg County,driving,NA,South Carolina,United States,2020-10-10,179.49
county,York County,driving,NA,South Carolina,United States,2020-01-13,100
county,York County,driving,NA,South Carolina,United States,2020-01-14,100.76
county,York County,driving,NA,South Carolina,United States,2020-01-15,103.61
county,York County,driving,NA,South Carolina,United States,2020-01-16,109.78
county,York County,driving,NA,South Carolina,United States,2020-01-17,128.91
county,York County,driving,NA,South Carolina,United States,2020-01-18,116.32
county,York County,driving,NA,South Carolina,United States,2020-01-19,83.93
county,York County,driving,NA,South Carolina,United States,2020-01-20,105.08
county,York County,driving,NA,South Carolina,United States,2020-01-21,105.75
county,York County,driving,NA,South Carolina,United States,2020-01-22,105.61
county,York County,driving,NA,South Carolina,United States,2020-01-23,110.83
county,York County,driving,NA,South Carolina,United States,2020-01-24,120.49
county,York County,driving,NA,South Carolina,United States,2020-01-25,112.57
county,York County,driving,NA,South Carolina,United States,2020-01-26,76.28
county,York County,driving,NA,South Carolina,United States,2020-01-27,100.58
county,York County,driving,NA,South Carolina,United States,2020-01-28,104.01
county,York County,driving,NA,South Carolina,United States,2020-01-29,105.08
county,York County,driving,NA,South Carolina,United States,2020-01-30,109.83
county,York County,driving,NA,South Carolina,United States,2020-01-31,121.78
county,York County,driving,NA,South Carolina,United States,2020-02-01,121.05
county,York County,driving,NA,South Carolina,United States,2020-02-02,80.42
county,York County,driving,NA,South Carolina,United States,2020-02-03,102.23
county,York County,driving,NA,South Carolina,United States,2020-02-04,106.07
county,York County,driving,NA,South Carolina,United States,2020-02-05,103.99
county,York County,driving,NA,South Carolina,United States,2020-02-06,97.88
county,York County,driving,NA,South Carolina,United States,2020-02-07,121.89
county,York County,driving,NA,South Carolina,United States,2020-02-08,111.19
county,York County,driving,NA,South Carolina,United States,2020-02-09,83.03
county,York County,driving,NA,South Carolina,United States,2020-02-10,108.69
county,York County,driving,NA,South Carolina,United States,2020-02-11,108.65
county,York County,driving,NA,South Carolina,United States,2020-02-12,109.39
county,York County,driving,NA,South Carolina,United States,2020-02-13,115.82
county,York County,driving,NA,South Carolina,United States,2020-02-14,141.87
county,York County,driving,NA,South Carolina,United States,2020-02-15,121.33
county,York County,driving,NA,South Carolina,United States,2020-02-16,87.36
county,York County,driving,NA,South Carolina,United States,2020-02-17,110.41
county,York County,driving,NA,South Carolina,United States,2020-02-18,111.92
county,York County,driving,NA,South Carolina,United States,2020-02-19,107.08
county,York County,driving,NA,South Carolina,United States,2020-02-20,100.15
county,York County,driving,NA,South Carolina,United States,2020-02-21,127.27
county,York County,driving,NA,South Carolina,United States,2020-02-22,131.72
county,York County,driving,NA,South Carolina,United States,2020-02-23,89.05
county,York County,driving,NA,South Carolina,United States,2020-02-24,103.79
county,York County,driving,NA,South Carolina,United States,2020-02-25,112.31
county,York County,driving,NA,South Carolina,United States,2020-02-26,116.35
county,York County,driving,NA,South Carolina,United States,2020-02-27,128.06
county,York County,driving,NA,South Carolina,United States,2020-02-28,144.96
county,York County,driving,NA,South Carolina,United States,2020-02-29,142.08
county,York County,driving,NA,South Carolina,United States,2020-03-01,98.11
county,York County,driving,NA,South Carolina,United States,2020-03-02,115.45
county,York County,driving,NA,South Carolina,United States,2020-03-03,112.51
county,York County,driving,NA,South Carolina,United States,2020-03-04,115.41
county,York County,driving,NA,South Carolina,United States,2020-03-05,118.5
county,York County,driving,NA,South Carolina,United States,2020-03-06,147.25
county,York County,driving,NA,South Carolina,United States,2020-03-07,154.24
county,York County,driving,NA,South Carolina,United States,2020-03-08,103.87
county,York County,driving,NA,South Carolina,United States,2020-03-09,117.28
county,York County,driving,NA,South Carolina,United States,2020-03-10,119.79
county,York County,driving,NA,South Carolina,United States,2020-03-11,117.61
county,York County,driving,NA,South Carolina,United States,2020-03-12,119.49
county,York County,driving,NA,South Carolina,United States,2020-03-13,130.61
county,York County,driving,NA,South Carolina,United States,2020-03-14,113.34
county,York County,driving,NA,South Carolina,United States,2020-03-15,78.13
county,York County,driving,NA,South Carolina,United States,2020-03-16,92.39
county,York County,driving,NA,South Carolina,United States,2020-03-17,85.66
county,York County,driving,NA,South Carolina,United States,2020-03-18,86.31
county,York County,driving,NA,South Carolina,United States,2020-03-19,84.82
county,York County,driving,NA,South Carolina,United States,2020-03-20,94.39
county,York County,driving,NA,South Carolina,United States,2020-03-21,79.3
county,York County,driving,NA,South Carolina,United States,2020-03-22,53.92
county,York County,driving,NA,South Carolina,United States,2020-03-23,66
county,York County,driving,NA,South Carolina,United States,2020-03-24,67.23
county,York County,driving,NA,South Carolina,United States,2020-03-25,72.45
county,York County,driving,NA,South Carolina,United States,2020-03-26,70.15
county,York County,driving,NA,South Carolina,United States,2020-03-27,79.54
county,York County,driving,NA,South Carolina,United States,2020-03-28,70.85
county,York County,driving,NA,South Carolina,United States,2020-03-29,53.48
county,York County,driving,NA,South Carolina,United States,2020-03-30,68.72
county,York County,driving,NA,South Carolina,United States,2020-03-31,64.29
county,York County,driving,NA,South Carolina,United States,2020-04-01,65.96
county,York County,driving,NA,South Carolina,United States,2020-04-02,69.58
county,York County,driving,NA,South Carolina,United States,2020-04-03,78.59
county,York County,driving,NA,South Carolina,United States,2020-04-04,67.23
county,York County,driving,NA,South Carolina,United States,2020-04-05,51.24
county,York County,driving,NA,South Carolina,United States,2020-04-06,67.74
county,York County,driving,NA,South Carolina,United States,2020-04-07,65.57
county,York County,driving,NA,South Carolina,United States,2020-04-08,68.91
county,York County,driving,NA,South Carolina,United States,2020-04-09,70.71
county,York County,driving,NA,South Carolina,United States,2020-04-10,77.63
county,York County,driving,NA,South Carolina,United States,2020-04-11,68.26
county,York County,driving,NA,South Carolina,United States,2020-04-12,36.75
county,York County,driving,NA,South Carolina,United States,2020-04-13,70.78
county,York County,driving,NA,South Carolina,United States,2020-04-14,76.89
county,York County,driving,NA,South Carolina,United States,2020-04-15,80.27
county,York County,driving,NA,South Carolina,United States,2020-04-16,80.58
county,York County,driving,NA,South Carolina,United States,2020-04-17,94.23
county,York County,driving,NA,South Carolina,United States,2020-04-18,84.07
county,York County,driving,NA,South Carolina,United States,2020-04-19,60.26
county,York County,driving,NA,South Carolina,United States,2020-04-20,74.9
county,York County,driving,NA,South Carolina,United States,2020-04-21,83.57
county,York County,driving,NA,South Carolina,United States,2020-04-22,86.15
county,York County,driving,NA,South Carolina,United States,2020-04-23,77.94
county,York County,driving,NA,South Carolina,United States,2020-04-24,100.11
county,York County,driving,NA,South Carolina,United States,2020-04-25,86.64
county,York County,driving,NA,South Carolina,United States,2020-04-26,68.6
county,York County,driving,NA,South Carolina,United States,2020-04-27,87.88
county,York County,driving,NA,South Carolina,United States,2020-04-28,90.6
county,York County,driving,NA,South Carolina,United States,2020-04-29,90.86
county,York County,driving,NA,South Carolina,United States,2020-04-30,94.67
county,York County,driving,NA,South Carolina,United States,2020-05-01,113.21
county,York County,driving,NA,South Carolina,United States,2020-05-02,105.45
county,York County,driving,NA,South Carolina,United States,2020-05-03,83.52
county,York County,driving,NA,South Carolina,United States,2020-05-04,102.13
county,York County,driving,NA,South Carolina,United States,2020-05-05,96.73
county,York County,driving,NA,South Carolina,United States,2020-05-06,105.11
county,York County,driving,NA,South Carolina,United States,2020-05-07,109.63
county,York County,driving,NA,South Carolina,United States,2020-05-08,116.77
county,York County,driving,NA,South Carolina,United States,2020-05-09,116.91
county,York County,driving,NA,South Carolina,United States,2020-05-10,83.51
county,York County,driving,NA,South Carolina,United States,2020-05-11,NA
county,York County,driving,NA,South Carolina,United States,2020-05-12,NA
county,York County,driving,NA,South Carolina,United States,2020-05-13,112.97
county,York County,driving,NA,South Carolina,United States,2020-05-14,121.16
county,York County,driving,NA,South Carolina,United States,2020-05-15,139.36
county,York County,driving,NA,South Carolina,United States,2020-05-16,134.1
county,York County,driving,NA,South Carolina,United States,2020-05-17,105.03
county,York County,driving,NA,South Carolina,United States,2020-05-18,120.22
county,York County,driving,NA,South Carolina,United States,2020-05-19,118.46
county,York County,driving,NA,South Carolina,United States,2020-05-20,113.92
county,York County,driving,NA,South Carolina,United States,2020-05-21,125.11
county,York County,driving,NA,South Carolina,United States,2020-05-22,145.7
county,York County,driving,NA,South Carolina,United States,2020-05-23,136.24
county,York County,driving,NA,South Carolina,United States,2020-05-24,99.44
county,York County,driving,NA,South Carolina,United States,2020-05-25,103.61
county,York County,driving,NA,South Carolina,United States,2020-05-26,124.71
county,York County,driving,NA,South Carolina,United States,2020-05-27,120.88
county,York County,driving,NA,South Carolina,United States,2020-05-28,128.19
county,York County,driving,NA,South Carolina,United States,2020-05-29,143.89
county,York County,driving,NA,South Carolina,United States,2020-05-30,139.25
county,York County,driving,NA,South Carolina,United States,2020-05-31,106.25
county,York County,driving,NA,South Carolina,United States,2020-06-01,130.43
county,York County,driving,NA,South Carolina,United States,2020-06-02,130.52
county,York County,driving,NA,South Carolina,United States,2020-06-03,132.65
county,York County,driving,NA,South Carolina,United States,2020-06-04,141.51
county,York County,driving,NA,South Carolina,United States,2020-06-05,155.91
county,York County,driving,NA,South Carolina,United States,2020-06-06,155.25
county,York County,driving,NA,South Carolina,United States,2020-06-07,115.31
county,York County,driving,NA,South Carolina,United States,2020-06-08,132.22
county,York County,driving,NA,South Carolina,United States,2020-06-09,135.33
county,York County,driving,NA,South Carolina,United States,2020-06-10,134.76
county,York County,driving,NA,South Carolina,United States,2020-06-11,141.75
county,York County,driving,NA,South Carolina,United States,2020-06-12,159.72
county,York County,driving,NA,South Carolina,United States,2020-06-13,150.68
county,York County,driving,NA,South Carolina,United States,2020-06-14,113.38
county,York County,driving,NA,South Carolina,United States,2020-06-15,135.07
county,York County,driving,NA,South Carolina,United States,2020-06-16,125.96
county,York County,driving,NA,South Carolina,United States,2020-06-17,135.68
county,York County,driving,NA,South Carolina,United States,2020-06-18,145.29
county,York County,driving,NA,South Carolina,United States,2020-06-19,172.71
county,York County,driving,NA,South Carolina,United States,2020-06-20,171.61
county,York County,driving,NA,South Carolina,United States,2020-06-21,120.57
county,York County,driving,NA,South Carolina,United States,2020-06-22,140.86
county,York County,driving,NA,South Carolina,United States,2020-06-23,141.36
county,York County,driving,NA,South Carolina,United States,2020-06-24,141.82
county,York County,driving,NA,South Carolina,United States,2020-06-25,146.33
county,York County,driving,NA,South Carolina,United States,2020-06-26,171.84
county,York County,driving,NA,South Carolina,United States,2020-06-27,168.78
county,York County,driving,NA,South Carolina,United States,2020-06-28,125.03
county,York County,driving,NA,South Carolina,United States,2020-06-29,143.27
county,York County,driving,NA,South Carolina,United States,2020-06-30,145.05
county,York County,driving,NA,South Carolina,United States,2020-07-01,148.25
county,York County,driving,NA,South Carolina,United States,2020-07-02,161.13
county,York County,driving,NA,South Carolina,United States,2020-07-03,171.31
county,York County,driving,NA,South Carolina,United States,2020-07-04,143.19
county,York County,driving,NA,South Carolina,United States,2020-07-05,115.75
county,York County,driving,NA,South Carolina,United States,2020-07-06,136.46
county,York County,driving,NA,South Carolina,United States,2020-07-07,135.23
county,York County,driving,NA,South Carolina,United States,2020-07-08,143.26
county,York County,driving,NA,South Carolina,United States,2020-07-09,154.42
county,York County,driving,NA,South Carolina,United States,2020-07-10,178.87
county,York County,driving,NA,South Carolina,United States,2020-07-11,175.19
county,York County,driving,NA,South Carolina,United States,2020-07-12,126.87
county,York County,driving,NA,South Carolina,United States,2020-07-13,141.15
county,York County,driving,NA,South Carolina,United States,2020-07-14,143.33
county,York County,driving,NA,South Carolina,United States,2020-07-15,142.17
county,York County,driving,NA,South Carolina,United States,2020-07-16,149.25
county,York County,driving,NA,South Carolina,United States,2020-07-17,165.2
county,York County,driving,NA,South Carolina,United States,2020-07-18,165
county,York County,driving,NA,South Carolina,United States,2020-07-19,127.57
county,York County,driving,NA,South Carolina,United States,2020-07-20,137.82
county,York County,driving,NA,South Carolina,United States,2020-07-21,141.72
county,York County,driving,NA,South Carolina,United States,2020-07-22,146.87
county,York County,driving,NA,South Carolina,United States,2020-07-23,149.4
county,York County,driving,NA,South Carolina,United States,2020-07-24,169.71
county,York County,driving,NA,South Carolina,United States,2020-07-25,174.43
county,York County,driving,NA,South Carolina,United States,2020-07-26,127.76
county,York County,driving,NA,South Carolina,United States,2020-07-27,141.87
